"","country","code","Gender","Age","Household.Income","mean_rating"
"1657","Thailand","THA","Male","> 60","$0 - $24,999",3.6
"1658","Thailand","THA","Male","> 60","$100,000 - $149,999",3.89473684210526
"1659","Thailand","THA","Male","> 60","$150,000+",3.55
"1660","Thailand","THA","Male","> 60","$25,000 - $49,999",3.33333333333333
"1661","Thailand","THA","Male","> 60","$50,000 - $99,999",3.41379310344828
"1662","Thailand","THA","Male","> 60",NA,3.5
"1663","Thailand","THA","Male","18-29","$0 - $24,999",3.95
"1664","Thailand","THA","Male","18-29","$100,000 - $149,999",4.11111111111111
"1665","Thailand","THA","Male","18-29","$150,000+",3.83333333333333
"1666","Thailand","THA","Male","18-29","$25,000 - $49,999",4.5
"1667","Thailand","THA","Male","18-29","$50,000 - $99,999",3.83333333333333
"1668","Thailand","THA","Male","18-29",NA,3.72222222222222
"1669","Thailand","THA","Male","30-44","$0 - $24,999",3.875
"1670","Thailand","THA","Male","30-44","$100,000 - $149,999",3.4375
"1671","Thailand","THA","Male","30-44","$150,000+",3.92307692307692
"1672","Thailand","THA","Male","30-44","$25,000 - $49,999",3.79166666666667
"1673","Thailand","THA","Male","30-44","$50,000 - $99,999",4.10344827586207
"1674","Thailand","THA","Male","30-44",NA,4.26666666666667
"1675","Thailand","THA","Male","45-60","$0 - $24,999",3.90909090909091
"1676","Thailand","THA","Male","45-60","$100,000 - $149,999",4.22727272727273
"1677","Thailand","THA","Male","45-60","$150,000+",3.76470588235294
"1678","Thailand","THA","Male","45-60","$25,000 - $49,999",3.44444444444444
"1679","Thailand","THA","Male","45-60","$50,000 - $99,999",3.89655172413793
"1680","Thailand","THA","Male","45-60",NA,3.73684210526316
"1681","Turkey","TUR","Female","> 60","$0 - $24,999",3
"1682","Turkey","TUR","Female","> 60","$100,000 - $149,999",4
"1683","Turkey","TUR","Female","> 60","$150,000+",3.4
"1684","Turkey","TUR","Female","> 60","$25,000 - $49,999",3.625
"1685","Turkey","TUR","Female","> 60","$50,000 - $99,999",3.4
"1686","Turkey","TUR","Female","> 60",NA,3.6
"1687","Turkey","TUR","Female","18-29","$0 - $24,999",3.5
"1688","Turkey","TUR","Female","18-29","$100,000 - $149,999",3
"1689","Turkey","TUR","Female","18-29","$150,000+",3
"1690","Turkey","TUR","Female","18-29","$25,000 - $49,999",3.72727272727273
"1691","Turkey","TUR","Female","18-29","$50,000 - $99,999",3.28571428571429
"1692","Turkey","TUR","Female","18-29",NA,3.85714285714286
"1693","Turkey","TUR","Female","30-44","$0 - $24,999",3.83333333333333
"1694","Turkey","TUR","Female","30-44","$100,000 - $149,999",3.5
"1695","Turkey","TUR","Female","30-44","$150,000+",3.57142857142857
"1696","Turkey","TUR","Female","30-44","$25,000 - $49,999",3.7
"1697","Turkey","TUR","Female","30-44","$50,000 - $99,999",3.83333333333333
"1698","Turkey","TUR","Female","30-44",NA,3.5
"1699","Turkey","TUR","Female","45-60","$0 - $24,999",3.33333333333333
"1700","Turkey","TUR","Female","45-60","$100,000 - $149,999",3.72727272727273
"1701","Turkey","TUR","Female","45-60","$150,000+",3.75
"1702","Turkey","TUR","Female","45-60","$25,000 - $49,999",3
"1703","Turkey","TUR","Female","45-60","$50,000 - $99,999",3
"1704","Turkey","TUR","Female","45-60",NA,3.41176470588235
"1705","Turkey","TUR","Male","> 60","$0 - $24,999",3.33333333333333
"1706","Turkey","TUR","Male","> 60","$100,000 - $149,999",3.7
"1707","Turkey","TUR","Male","> 60","$150,000+",3.9
"1708","Turkey","TUR","Male","> 60","$25,000 - $49,999",2.5
"1709","Turkey","TUR","Male","> 60","$50,000 - $99,999",3.23076923076923
"1710","Turkey","TUR","Male","> 60",NA,3.375
"1711","Turkey","TUR","Male","18-29","$0 - $24,999",3.55555555555556
"1712","Turkey","TUR","Male","18-29","$100,000 - $149,999",2.66666666666667
"1713","Turkey","TUR","Male","18-29","$150,000+",4
"1714","Turkey","TUR","Male","18-29","$25,000 - $49,999",3.4
"1715","Turkey","TUR","Male","18-29","$50,000 - $99,999",3.11111111111111
"1716","Turkey","TUR","Male","18-29",NA,3.1
"1717","Turkey","TUR","Male","30-44","$0 - $24,999",4
"1718","Turkey","TUR","Male","30-44","$100,000 - $149,999",3.42857142857143
"1719","Turkey","TUR","Male","30-44","$150,000+",3.16666666666667
"1720","Turkey","TUR","Male","30-44","$25,000 - $49,999",4.22222222222222
"1721","Turkey","TUR","Male","30-44","$50,000 - $99,999",3.06666666666667
"1722","Turkey","TUR","Male","30-44",NA,3.5
"1723","Turkey","TUR","Male","45-60","$0 - $24,999",3.5
"1724","Turkey","TUR","Male","45-60","$100,000 - $149,999",3.33333333333333
"1725","Turkey","TUR","Male","45-60","$150,000+",3.36363636363636
"1726","Turkey","TUR","Male","45-60","$25,000 - $49,999",2.625
"1727","Turkey","TUR","Male","45-60","$50,000 - $99,999",3.27777777777778
"1728","Turkey","TUR","Male","45-60",NA,3.375
"1729","United Kingdom","GBR","Female","> 60","$0 - $24,999",3
"1730","United Kingdom","GBR","Female","> 60","$100,000 - $149,999",2.85714285714286
"1731","United Kingdom","GBR","Female","> 60","$150,000+",3.27777777777778
"1732","United Kingdom","GBR","Female","> 60","$25,000 - $49,999",3.1875
"1733","United Kingdom","GBR","Female","> 60","$50,000 - $99,999",3
"1734","United Kingdom","GBR","Female","> 60",NA,3.25531914893617
"1735","United Kingdom","GBR","Female","18-29","$0 - $24,999",3.04545454545455
"1736","United Kingdom","GBR","Female","18-29","$100,000 - $149,999",2.77777777777778
"1737","United Kingdom","GBR","Female","18-29","$150,000+",2.75
"1738","United Kingdom","GBR","Female","18-29","$25,000 - $49,999",3.20689655172414
"1739","United Kingdom","GBR","Female","18-29","$50,000 - $99,999",3.35294117647059
"1740","United Kingdom","GBR","Female","18-29",NA,2.86206896551724
"1741","United Kingdom","GBR","Female","30-44","$0 - $24,999",3.35714285714286
"1742","United Kingdom","GBR","Female","30-44","$100,000 - $149,999",2.94444444444444
"1743","United Kingdom","GBR","Female","30-44","$150,000+",2.66666666666667
"1744","United Kingdom","GBR","Female","30-44","$25,000 - $49,999",3.04166666666667
"1745","United Kingdom","GBR","Female","30-44","$50,000 - $99,999",3.02941176470588
"1746","United Kingdom","GBR","Female","30-44",NA,2.81081081081081
"1747","United Kingdom","GBR","Female","45-60","$0 - $24,999",3.11111111111111
"1748","United Kingdom","GBR","Female","45-60","$100,000 - $149,999",3.20833333333333
"1749","United Kingdom","GBR","Female","45-60","$150,000+",3.13333333333333
"1750","United Kingdom","GBR","Female","45-60","$25,000 - $49,999",3
"1751","United Kingdom","GBR","Female","45-60","$50,000 - $99,999",2.875
"1752","United Kingdom","GBR","Female","45-60",NA,2.92682926829268
"1753","United Kingdom","GBR","Male","> 60","$0 - $24,999",2.77777777777778
"1754","United Kingdom","GBR","Male","> 60","$100,000 - $149,999",2.78260869565217
"1755","United Kingdom","GBR","Male","> 60","$150,000+",3.18181818181818
"1756","United Kingdom","GBR","Male","> 60","$25,000 - $49,999",2.90909090909091
"1757","United Kingdom","GBR","Male","> 60","$50,000 - $99,999",3.05128205128205
"1758","United Kingdom","GBR","Male","> 60",NA,2.72
"1759","United Kingdom","GBR","Male","18-29","$0 - $24,999",3.5
"1760","United Kingdom","GBR","Male","18-29","$100,000 - $149,999",3.5
"1761","United Kingdom","GBR","Male","18-29","$150,000+",2.85714285714286
"1762","United Kingdom","GBR","Male","18-29","$25,000 - $49,999",3.35714285714286
"1763","United Kingdom","GBR","Male","18-29","$50,000 - $99,999",3.2
"1764","United Kingdom","GBR","Male","18-29",NA,3.58823529411765
"1765","United Kingdom","GBR","Male","30-44","$0 - $24,999",2.9
"1766","United Kingdom","GBR","Male","30-44","$100,000 - $149,999",2.73684210526316
"1767","United Kingdom","GBR","Male","30-44","$150,000+",3
"1768","United Kingdom","GBR","Male","30-44","$25,000 - $49,999",3
"1769","United Kingdom","GBR","Male","30-44","$50,000 - $99,999",3.02564102564103
"1770","United Kingdom","GBR","Male","30-44",NA,3.0625
"1771","United Kingdom","GBR","Male","45-60","$0 - $24,999",3.07692307692308
"1772","United Kingdom","GBR","Male","45-60","$100,000 - $149,999",2.89655172413793
"1773","United Kingdom","GBR","Male","45-60","$150,000+",2.68421052631579
"1774","United Kingdom","GBR","Male","45-60","$25,000 - $49,999",3.25
"1775","United Kingdom","GBR","Male","45-60","$50,000 - $99,999",3.10526315789474
"1776","United Kingdom","GBR","Male","45-60",NA,2.68181818181818
"1777","United States","USA","Female","> 60","$0 - $24,999",4.3
"1778","United States","USA","Female","> 60","$100,000 - $149,999",4.0625
"1779","United States","USA","Female","> 60","$150,000+",4.44444444444444
"1780","United States","USA","Female","> 60","$25,000 - $49,999",4.13513513513514
"1781","United States","USA","Female","> 60","$50,000 - $99,999",4.08333333333333
"1782","United States","USA","Female","> 60",NA,4.2156862745098
"1783","United States","USA","Female","18-29","$0 - $24,999",3.82142857142857
"1784","United States","USA","Female","18-29","$100,000 - $149,999",4.22222222222222
"1785","United States","USA","Female","18-29","$150,000+",3.42857142857143
"1786","United States","USA","Female","18-29","$25,000 - $49,999",3.61111111111111
"1787","United States","USA","Female","18-29","$50,000 - $99,999",3.82608695652174
"1788","United States","USA","Female","18-29",NA,3.67647058823529
"1789","United States","USA","Female","30-44","$0 - $24,999",3.46153846153846
"1790","United States","USA","Female","30-44","$100,000 - $149,999",4
"1791","United States","USA","Female","30-44","$150,000+",3.92307692307692
"1792","United States","USA","Female","30-44","$25,000 - $49,999",3.83870967741935
"1793","United States","USA","Female","30-44","$50,000 - $99,999",3.69230769230769
"1794","United States","USA","Female","30-44",NA,3.83720930232558
"1795","United States","USA","Female","45-60","$0 - $24,999",3.64285714285714
"1796","United States","USA","Female","45-60","$100,000 - $149,999",4.25925925925926
"1797","United States","USA","Female","45-60","$150,000+",4.42105263157895
"1798","United States","USA","Female","45-60","$25,000 - $49,999",4.42857142857143
"1799","United States","USA","Female","45-60","$50,000 - $99,999",4.02083333333333
"1800","United States","USA","Female","45-60",NA,3.92156862745098
"1801","United States","USA","Male","> 60","$0 - $24,999",4.09090909090909
"1802","United States","USA","Male","> 60","$100,000 - $149,999",4.1304347826087
"1803","United States","USA","Male","> 60","$150,000+",4.27272727272727
"1804","United States","USA","Male","> 60","$25,000 - $49,999",4.125
"1805","United States","USA","Male","> 60","$50,000 - $99,999",4.11363636363636
"1806","United States","USA","Male","> 60",NA,4
"1807","United States","USA","Male","18-29","$0 - $24,999",3.58064516129032
"1808","United States","USA","Male","18-29","$100,000 - $149,999",3.83333333333333
"1809","United States","USA","Male","18-29","$150,000+",3.33333333333333
"1810","United States","USA","Male","18-29","$25,000 - $49,999",3.84210526315789
"1811","United States","USA","Male","18-29","$50,000 - $99,999",3.72
"1812","United States","USA","Male","18-29",NA,4.125
"1813","United States","USA","Male","30-44","$0 - $24,999",3.58333333333333
"1814","United States","USA","Male","30-44","$100,000 - $149,999",3.85714285714286
"1815","United States","USA","Male","30-44","$150,000+",4
"1816","United States","USA","Male","30-44","$25,000 - $49,999",4.19354838709677
"1817","United States","USA","Male","30-44","$50,000 - $99,999",3.66666666666667
"1818","United States","USA","Male","30-44",NA,3.47368421052632
"1819","United States","USA","Male","45-60","$0 - $24,999",4
"1820","United States","USA","Male","45-60","$100,000 - $149,999",4.06060606060606
"1821","United States","USA","Male","45-60","$150,000+",4
"1822","United States","USA","Male","45-60","$25,000 - $49,999",4.4
"1823","United States","USA","Male","45-60","$50,000 - $99,999",4
"1824","United States","USA","Male","45-60",NA,3.93103448275862
"1825","Uruguay","URY","Female","> 60","$0 - $24,999",NA
"1826","Uruguay","URY","Female","> 60","$100,000 - $149,999",3
"1827","Uruguay","URY","Female","> 60","$150,000+",3.5
"1828","Uruguay","URY","Female","> 60","$25,000 - $49,999",3.42857142857143
"1829","Uruguay","URY","Female","> 60","$50,000 - $99,999",3.625
"1830","Uruguay","URY","Female","> 60",NA,3.25
"1831","Uruguay","URY","Female","18-29","$0 - $24,999",3.25
"1832","Uruguay","URY","Female","18-29","$100,000 - $149,999",3
"1833","Uruguay","URY","Female","18-29","$150,000+",3
"1834","Uruguay","URY","Female","18-29","$25,000 - $49,999",3.66666666666667
"1835","Uruguay","URY","Female","18-29","$50,000 - $99,999",3
"1836","Uruguay","URY","Female","18-29",NA,4
"1837","Uruguay","URY","Female","30-44","$0 - $24,999",4
"1838","Uruguay","URY","Female","30-44","$100,000 - $149,999",3
"1839","Uruguay","URY","Female","30-44","$150,000+",4
"1840","Uruguay","URY","Female","30-44","$25,000 - $49,999",3
"1841","Uruguay","URY","Female","30-44","$50,000 - $99,999",2.75
"1842","Uruguay","URY","Female","30-44",NA,3.25
"1843","Uruguay","URY","Female","45-60","$0 - $24,999",NA
"1844","Uruguay","URY","Female","45-60","$100,000 - $149,999",2.33333333333333
"1845","Uruguay","URY","Female","45-60","$150,000+",3
"1846","Uruguay","URY","Female","45-60","$25,000 - $49,999",3
"1847","Uruguay","URY","Female","45-60","$50,000 - $99,999",3
"1848","Uruguay","URY","Female","45-60",NA,3.25
"1849","Uruguay","URY","Male","> 60","$0 - $24,999",3
"1850","Uruguay","URY","Male","> 60","$100,000 - $149,999",2.8
"1851","Uruguay","URY","Male","> 60","$150,000+",3
"1852","Uruguay","URY","Male","> 60","$25,000 - $49,999",2.33333333333333
"1853","Uruguay","URY","Male","> 60","$50,000 - $99,999",2.55555555555556
"1854","Uruguay","URY","Male","> 60",NA,3
"1855","Uruguay","URY","Male","18-29","$0 - $24,999",3.5
"1856","Uruguay","URY","Male","18-29","$100,000 - $149,999",2
"1857","Uruguay","URY","Male","18-29","$150,000+",4
"1858","Uruguay","URY","Male","18-29","$25,000 - $49,999",2.66666666666667
"1859","Uruguay","URY","Male","18-29","$50,000 - $99,999",3
"1860","Uruguay","URY","Male","18-29",NA,2.5
"1861","Uruguay","URY","Male","30-44","$0 - $24,999",NA
"1862","Uruguay","URY","Male","30-44","$100,000 - $149,999",3.5
"1863","Uruguay","URY","Male","30-44","$150,000+",3.5
"1864","Uruguay","URY","Male","30-44","$25,000 - $49,999",3.875
"1865","Uruguay","URY","Male","30-44","$50,000 - $99,999",2.77777777777778
"1866","Uruguay","URY","Male","30-44",NA,4.5
"1867","Uruguay","URY","Male","45-60","$0 - $24,999",3
"1868","Uruguay","URY","Male","45-60","$100,000 - $149,999",2.8
"1869","Uruguay","URY","Male","45-60","$150,000+",3.2
"1870","Uruguay","URY","Male","45-60","$25,000 - $49,999",3.28571428571429
"1871","Uruguay","URY","Male","45-60","$50,000 - $99,999",3
"1872","Uruguay","URY","Male","45-60",NA,3.75
"1873","Vietnam","VNM","Female","> 60","$0 - $24,999",2.75
"1874","Vietnam","VNM","Female","> 60","$100,000 - $149,999",3.85714285714286
"1875","Vietnam","VNM","Female","> 60","$150,000+",3.76923076923077
"1876","Vietnam","VNM","Female","> 60","$25,000 - $49,999",3.38095238095238
"1877","Vietnam","VNM","Female","> 60","$50,000 - $99,999",3.41935483870968
"1878","Vietnam","VNM","Female","> 60",NA,3.58620689655172
"1879","Vietnam","VNM","Female","18-29","$0 - $24,999",3.25
"1880","Vietnam","VNM","Female","18-29","$100,000 - $149,999",3.75
"1881","Vietnam","VNM","Female","18-29","$150,000+",1.5
"1882","Vietnam","VNM","Female","18-29","$25,000 - $49,999",3.9
"1883","Vietnam","VNM","Female","18-29","$50,000 - $99,999",3.44444444444444
"1884","Vietnam","VNM","Female","18-29",NA,3.25
"1885","Vietnam","VNM","Female","30-44","$0 - $24,999",4.33333333333333
"1886","Vietnam","VNM","Female","30-44","$100,000 - $149,999",3.38461538461538
"1887","Vietnam","VNM","Female","30-44","$150,000+",2.9
"1888","Vietnam","VNM","Female","30-44","$25,000 - $49,999",3.56521739130435
"1889","Vietnam","VNM","Female","30-44","$50,000 - $99,999",3.68
"1890","Vietnam","VNM","Female","30-44",NA,3.32142857142857
"1891","Vietnam","VNM","Female","45-60","$0 - $24,999",4
"1892","Vietnam","VNM","Female","45-60","$100,000 - $149,999",3.35714285714286
"1893","Vietnam","VNM","Female","45-60","$150,000+",3.53846153846154
"1894","Vietnam","VNM","Female","45-60","$25,000 - $49,999",3.83333333333333
"1895","Vietnam","VNM","Female","45-60","$50,000 - $99,999",3.17857142857143
"1896","Vietnam","VNM","Female","45-60",NA,3.34782608695652
"1897","Vietnam","VNM","Male","> 60","$0 - $24,999",3.25
"1898","Vietnam","VNM","Male","> 60","$100,000 - $149,999",3.9375
"1899","Vietnam","VNM","Male","> 60","$150,000+",3.31578947368421
"1900","Vietnam","VNM","Male","> 60","$25,000 - $49,999",3
"1901","Vietnam","VNM","Male","> 60","$50,000 - $99,999",3.15384615384615
"1902","Vietnam","VNM","Male","> 60",NA,3.5
"1903","Vietnam","VNM","Male","18-29","$0 - $24,999",3.16666666666667
"1904","Vietnam","VNM","Male","18-29","$100,000 - $149,999",3.2
"1905","Vietnam","VNM","Male","18-29","$150,000+",3.8
"1906","Vietnam","VNM","Male","18-29","$25,000 - $49,999",3.81818181818182
"1907","Vietnam","VNM","Male","18-29","$50,000 - $99,999",3
"1908","Vietnam","VNM","Male","18-29",NA,3.85714285714286
"1909","Vietnam","VNM","Male","30-44","$0 - $24,999",3.125
"1910","Vietnam","VNM","Male","30-44","$100,000 - $149,999",2.83333333333333
"1911","Vietnam","VNM","Male","30-44","$150,000+",4
"1912","Vietnam","VNM","Male","30-44","$25,000 - $49,999",3.05555555555556
"1913","Vietnam","VNM","Male","30-44","$50,000 - $99,999",3.66666666666667
"1914","Vietnam","VNM","Male","30-44",NA,3.5625
"1915","Vietnam","VNM","Male","45-60","$0 - $24,999",3.7
"1916","Vietnam","VNM","Male","45-60","$100,000 - $149,999",3.5
"1917","Vietnam","VNM","Male","45-60","$150,000+",3.5625
"1918","Vietnam","VNM","Male","45-60","$25,000 - $49,999",3.23076923076923
"1919","Vietnam","VNM","Male","45-60","$50,000 - $99,999",3.38095238095238
"1920","Vietnam","VNM","Male","45-60",NA,3.57142857142857
